output-code-25.txt vs output-code-93.txt: 1156/8850;Percent similarity is 13.062146892655369
output-code-25.txt vs output-code-94.txt: 1095/8325;Percent similarity is 13.153153153153152
output-code-25.txt vs output-code-95.txt: 1584/12375;Percent similarity is 12.8
output-code-25.txt vs output-code-96.txt: 988/7500;Percent similarity is 13.173333333333334
output-code-25.txt vs output-code-97.txt: 946/7125;Percent similarity is 13.27719298245614
output-code-25.txt vs output-code-98.txt: 754/5550;Percent similarity is 13.585585585585585
output-code-26.txt vs output-code-27.txt: 423/3159;Percent similarity is 13.390313390313391
output-code-26.txt vs output-code-28.txt: 731/5616;Percent similarity is 13.016381766381766
output-code-26.txt vs output-code-29.txt: 515/4017;Percent similarity is 12.82051282051282
output-code-26.txt vs output-code-31.txt: 299/2223;Percent similarity is 13.450292397660817
output-code-26.txt vs output-code-32.txt: 586/4524;Percent similarity is 12.953138815207781
output-code-26.txt vs output-code-33.txt: 325/2457;Percent similarity is 13.227513227513226
output-code-26.txt vs output-code-34.txt: 614/4719;Percent similarity is 13.011231193049374
output-code-26.txt vs output-code-35.txt: 863/6708;Percent similarity is 12.865235539654144
output-code-26.txt vs output-code-36.txt: 225/1638;Percent similarity is 13.736263736263737
output-code-26.txt vs output-code-37.txt: 604/4641;Percent similarity is 13.01443654384831
output-code-26.txt vs output-code-40.txt: 872/6825;Percent similarity is 12.776556776556777
output-code-26.txt vs output-code-41.txt: 732/5616;Percent similarity is 13.034188034188036
output-code-26.txt vs output-code-42.txt: 885/6942;Percent similarity is 12.74848746758859
output-code-26.txt vs output-code-43.txt: 729/5577;Percent similarity is 13.071543840774611
output-code-26.txt vs output-code-44.txt: 735/5655;Percent similarity is 12.9973474801061
output-code-26.txt vs output-code-45.txt: 417/3081;Percent similarity is 13.534566699123662
output-code-26.txt vs output-code-46.txt: 411/3042;Percent similarity is 13.510848126232741
output-code-26.txt vs output-code-48.txt: 525/4056;Percent similarity is 12.94378698224852
output-code-26.txt vs output-code-49.txt: 375/2808;Percent similarity is 13.354700854700855
output-code-26.txt vs output-code-50.txt: 479/3705;Percent similarity is 12.92847503373819
output-code-26.txt vs output-code-51.txt: 145/1053;Percent similarity is 13.770180436847104
output-code-26.txt vs output-code-52.txt: 416/3081;Percent similarity is 13.502109704641349
output-code-26.txt vs output-code-53.txt: 528/4095;Percent similarity is 12.893772893772896
output-code-26.txt vs output-code-54.txt: 497/3861;Percent similarity is 12.872312872312872
output-code-26.txt vs output-code-55.txt: 470/3627;Percent similarity is 12.958367797077475
output-code-26.txt vs output-code-56.txt: 221/1599;Percent similarity is 13.821138211382115
output-code-26.txt vs output-code-57.txt: 659/5031;Percent similarity is 13.098787517392168
output-code-26.txt vs output-code-58.txt: 423/3159;Percent similarity is 13.390313390313391
output-code-26.txt vs output-code-60.txt: 293/2145;Percent similarity is 13.65967365967366
output-code-26.txt vs output-code-62.txt: 505/3978;Percent similarity is 12.69482151835093
output-code-26.txt vs output-code-63.txt: 469/3627;Percent similarity is 12.930796801764544
output-code-26.txt vs output-code-64.txt: 368/2769;Percent similarity is 13.289996388587937
output-code-26.txt vs output-code-65.txt: 534/4134;Percent similarity is 12.917271407837447
output-code-26.txt vs output-code-67.txt: 870/6825;Percent similarity is 12.747252747252746
output-code-26.txt vs output-code-68.txt: 1671/13182;Percent similarity is 12.67637687756031
output-code-26.txt vs output-code-69.txt: 38/351;Percent similarity is 10.826210826210826
output-code-26.txt vs output-code-70.txt: 580/4446;Percent similarity is 13.045434098065678
output-code-26.txt vs output-code-71.txt: 505/3939;Percent similarity is 12.82051282051282
output-code-26.txt vs output-code-72.txt: 254/1872;Percent similarity is 13.568376068376068
output-code-26.txt vs output-code-73.txt: 803/6318;Percent similarity is 12.70971826527382
output-code-26.txt vs output-code-74.txt: 469/3627;Percent similarity is 12.930796801764544
output-code-26.txt vs output-code-75.txt: 551/4290;Percent similarity is 12.843822843822844
output-code-26.txt vs output-code-76.txt: 194/1404;Percent similarity is 13.817663817663817
output-code-26.txt vs output-code-77.txt: 217/1521;Percent similarity is 14.266929651545034
output-code-26.txt vs output-code-78.txt: 445/3354;Percent similarity is 13.267740011926058
output-code-26.txt vs output-code-79.txt: 614/4719;Percent similarity is 13.011231193049374
output-code-26.txt vs output-code-80.txt: 629/4836;Percent similarity is 13.006617038875104
output-code-26.txt vs output-code-82.txt: 412/3042;Percent similarity is 13.543721236028928
output-code-26.txt vs output-code-83.txt: 861/6708;Percent similarity is 12.835420393559929
output-code-26.txt vs output-code-84.txt: 548/4251;Percent similarity is 12.891084450717477
output-code-26.txt vs output-code-85.txt: 507/3939;Percent similarity is 12.871287128712872
output-code-26.txt vs output-code-86.txt: 278/2067;Percent similarity is 13.449443638122883
output-code-26.txt vs output-code-87.txt: 457/3510;Percent similarity is 13.01994301994302
output-code-26.txt vs output-code-88.txt: 623/4797;Percent similarity is 12.987283718991035
output-code-26.txt vs output-code-89.txt: 847/6630;Percent similarity is 12.775263951734539
output-code-26.txt vs output-code-90.txt: 941/7488;Percent similarity is 12.566773504273504
output-code-26.txt vs output-code-91.txt: 442/3315;Percent similarity is 13.333333333333334
output-code-26.txt vs output-code-92.txt: 1178/9243;Percent similarity is 12.74477983338743
output-code-26.txt vs output-code-93.txt: 594/4602;Percent similarity is 12.907431551499348
output-code-26.txt vs output-code-94.txt: 559/4329;Percent similarity is 12.912912912912914
output-code-26.txt vs output-code-95.txt: 826/6435;Percent similarity is 12.836052836052836
output-code-26.txt vs output-code-96.txt: 501/3900;Percent similarity is 12.846153846153847
output-code-26.txt vs output-code-97.txt: 478/3705;Percent similarity is 12.901484480431849
output-code-26.txt vs output-code-98.txt: 390/2886;Percent similarity is 13.513513513513514
output-code-27.txt vs output-code-28.txt: 1528/11664;Percent similarity is 13.100137174211248
output-code-27.txt vs output-code-29.txt: 1098/8343;Percent similarity is 13.160733549083064
output-code-27.txt vs output-code-31.txt: 618/4617;Percent similarity is 13.385315139701104
output-code-27.txt vs output-code-32.txt: 1229/9396;Percent similarity is 13.08003405704555
output-code-27.txt vs output-code-33.txt: 684/5103;Percent similarity is 13.403880070546737
output-code-27.txt vs output-code-34.txt: 1286/9801;Percent similarity is 13.121110090807061
output-code-27.txt vs output-code-35.txt: 1799/13932;Percent similarity is 12.912718920470859
output-code-27.txt vs output-code-36.txt: 453/3402;Percent similarity is 13.31569664902998
output-code-27.txt vs output-code-37.txt: 1267/9639;Percent similarity is 13.144517066085692
output-code-27.txt vs output-code-40.txt: 1818/14175;Percent similarity is 12.825396825396826
output-code-27.txt vs output-code-41.txt: 1527/11664;Percent similarity is 13.091563786008232
output-code-27.txt vs output-code-42.txt: 1851/14418;Percent similarity is 12.838119017894298
output-code-27.txt vs output-code-43.txt: 1518/11583;Percent similarity is 13.105413105413104
output-code-27.txt vs output-code-44.txt: 1531/11745;Percent similarity is 13.035334184759472
output-code-27.txt vs output-code-45.txt: 869/6399;Percent similarity is 13.580246913580247
output-code-27.txt vs output-code-46.txt: 857/6318;Percent similarity is 13.564419119974675
output-code-27.txt vs output-code-48.txt: 1115/8424;Percent similarity is 13.235992402659068
output-code-27.txt vs output-code-49.txt: 787/5832;Percent similarity is 13.494513031550067
output-code-27.txt vs output-code-50.txt: 1022/7695;Percent similarity is 13.281351526965562
output-code-27.txt vs output-code-51.txt: 278/2187;Percent similarity is 12.711476909007773
output-code-27.txt vs output-code-52.txt: 867/6399;Percent similarity is 13.548992030004689
output-code-27.txt vs output-code-53.txt: 1121/8505;Percent similarity is 13.180482069370958
output-code-27.txt vs output-code-54.txt: 1058/8019;Percent similarity is 13.193665045516898
output-code-27.txt vs output-code-55.txt: 997/7533;Percent similarity is 13.235098898181336
output-code-27.txt vs output-code-56.txt: 448/3321;Percent similarity is 13.489912676904547
output-code-27.txt vs output-code-57.txt: 1380/10449;Percent similarity is 13.207005455067469
output-code-27.txt vs output-code-58.txt: 886/6561;Percent similarity is 13.50403901844231
output-code-27.txt vs output-code-60.txt: 607/4455;Percent similarity is 13.625140291806959
output-code-27.txt vs output-code-62.txt: 1085/8262;Percent similarity is 13.132413459210845
output-code-27.txt vs output-code-63.txt: 997/7533;Percent similarity is 13.235098898181336
output-code-27.txt vs output-code-64.txt: 777/5751;Percent similarity is 13.510693792383933
output-code-27.txt vs output-code-65.txt: 1134/8586;Percent similarity is 13.20754716981132
output-code-27.txt vs output-code-67.txt: 1823/14175;Percent similarity is 12.860670194003527
output-code-27.txt vs output-code-68.txt: 3477/27378;Percent similarity is 12.69997808459347
output-code-27.txt vs output-code-69.txt: 82/729;Percent similarity is 11.248285322359397
output-code-27.txt vs output-code-70.txt: 1211/9234;Percent similarity is 13.114576564868962
output-code-27.txt vs output-code-71.txt: 1077/8181;Percent similarity is 13.164649798313164
output-code-27.txt vs output-code-72.txt: 514/3888;Percent similarity is 13.220164609053498
output-code-27.txt vs output-code-73.txt: 1685/13122;Percent similarity is 12.841030330742264
output-code-27.txt vs output-code-74.txt: 998/7533;Percent similarity is 13.248373821850523
output-code-27.txt vs output-code-75.txt: 1171/8910;Percent similarity is 13.142536475869809
output-code-27.txt vs output-code-76.txt: 389/2916;Percent similarity is 13.34019204389575
output-code-27.txt vs output-code-77.txt: 423/3159;Percent similarity is 13.390313390313391
output-code-27.txt vs output-code-78.txt: 932/6966;Percent similarity is 13.37927074361183
output-code-27.txt vs output-code-79.txt: 1287/9801;Percent similarity is 13.131313131313133
output-code-27.txt vs output-code-80.txt: 1314/10044;Percent similarity is 13.082437275985665
output-code-27.txt vs output-code-82.txt: 856/6318;Percent similarity is 13.548591326369106
output-code-27.txt vs output-code-83.txt: 1797/13932;Percent similarity is 12.898363479758828
output-code-27.txt vs output-code-84.txt: 1163/8829;Percent similarity is 13.172499716842227
output-code-27.txt vs output-code-85.txt: 1076/8181;Percent similarity is 13.152426353746485
output-code-27.txt vs output-code-86.txt: 574/4293;Percent similarity is 13.370603307710226
output-code-27.txt vs output-code-87.txt: 971/7290;Percent similarity is 13.319615912208505
output-code-27.txt vs output-code-88.txt: 1299/9963;Percent similarity is 13.038241493526046
output-code-27.txt vs output-code-89.txt: 1776/13770;Percent similarity is 12.89760348583878
output-code-27.txt vs output-code-90.txt: 1983/15552;Percent similarity is 12.750771604938272
output-code-27.txt vs output-code-91.txt: 922/6885;Percent similarity is 13.391430646332608
output-code-27.txt vs output-code-92.txt: 2446/19197;Percent similarity is 12.741574204302756
output-code-27.txt vs output-code-93.txt: 1247/9558;Percent similarity is 13.04666248169073
output-code-27.txt vs output-code-94.txt: 1181/8991;Percent similarity is 13.135357579802024
output-code-27.txt vs output-code-95.txt: 1716/13365;Percent similarity is 12.839506172839506
output-code-27.txt vs output-code-96.txt: 1068/8100;Percent similarity is 13.185185185185185
output-code-27.txt vs output-code-97.txt: 1021/7695;Percent similarity is 13.26835607537362
output-code-27.txt vs output-code-98.txt: 809/5994;Percent similarity is 13.496830163496831
output-code-28.txt vs output-code-29.txt: 1950/14832;Percent similarity is 13.147249190938512
output-code-28.txt vs output-code-31.txt: 1072/8208;Percent similarity is 13.060428849902534
output-code-28.txt vs output-code-32.txt: 2185/16704;Percent similarity is 13.080699233716475
output-code-28.txt vs output-code-33.txt: 1185/9072;Percent similarity is 13.062169312169312
output-code-28.txt vs output-code-34.txt: 2298/17424;Percent similarity is 13.188705234159778
output-code-28.txt vs output-code-35.txt: 3209/24768;Percent similarity is 12.956233850129198
output-code-28.txt vs output-code-36.txt: 784/6048;Percent similarity is 12.962962962962962
output-code-28.txt vs output-code-37.txt: 2261/17136;Percent similarity is 13.194444444444445
output-code-28.txt vs output-code-40.txt: 3254/25200;Percent similarity is 12.912698412698411
output-code-28.txt vs output-code-41.txt: 2720/20736;Percent similarity is 13.117283950617283
output-code-28.txt vs output-code-42.txt: 3301/25632;Percent similarity is 12.878433208489387
output-code-28.txt vs output-code-43.txt: 2703/20592;Percent similarity is 13.126456876456876
output-code-28.txt vs output-code-44.txt: 2729/20880;Percent similarity is 13.06992337164751
output-code-28.txt vs output-code-45.txt: 1491/11376;Percent similarity is 13.106540084388186
output-code-28.txt vs output-code-46.txt: 1473/11232;Percent similarity is 13.11431623931624
output-code-28.txt vs output-code-48.txt: 1982/14976;Percent similarity is 13.234508547008547
output-code-28.txt vs output-code-49.txt: 1349/10368;Percent similarity is 13.011188271604937
output-code-28.txt vs output-code-50.txt: 1802/13680;Percent similarity is 13.17251461988304
output-code-28.txt vs output-code-51.txt: 474/3888;Percent similarity is 12.191358024691358
output-code-28.txt vs output-code-52.txt: 1491/11376;Percent similarity is 13.106540084388186
output-code-28.txt vs output-code-53.txt: 1994/15120;Percent similarity is 13.187830687830687
output-code-28.txt vs output-code-54.txt: 1870/14256;Percent similarity is 13.117283950617283
output-code-28.txt vs output-code-55.txt: 1760/13392;Percent similarity is 13.142174432497015
output-code-28.txt vs output-code-56.txt: 768/5904;Percent similarity is 13.008130081300814
output-code-28.txt vs output-code-57.txt: 2449/18576;Percent similarity is 13.183677863910424
output-code-28.txt vs output-code-58.txt: 1528/11664;Percent similarity is 13.100137174211248
output-code-28.txt vs output-code-60.txt: 1049/7920;Percent similarity is 13.244949494949495
output-code-28.txt vs output-code-62.txt: 1930/14688;Percent similarity is 13.139978213507625
output-code-28.txt vs output-code-63.txt: 1761/13392;Percent similarity is 13.149641577060933
output-code-28.txt vs output-code-64.txt: 1330/10224;Percent similarity is 13.008607198748043
output-code-28.txt vs output-code-65.txt: 2007/15264;Percent similarity is 13.148584905660377
output-code-28.txt vs output-code-67.txt: 3249/25200;Percent similarity is 12.892857142857142
output-code-28.txt vs output-code-68.txt: 6149/48672;Percent similarity is 12.633547008547009
output-code-28.txt vs output-code-69.txt: 148/1296;Percent similarity is 11.419753086419753
output-code-28.txt vs output-code-70.txt: 2156/16416;Percent similarity is 13.133528265107214
output-code-28.txt vs output-code-71.txt: 1909/14544;Percent similarity is 13.125687568756875
output-code-28.txt vs output-code-72.txt: 903/6912;Percent similarity is 13.06423611111111
output-code-28.txt vs output-code-73.txt: 3011/23328;Percent similarity is 12.907235939643346
output-code-28.txt vs output-code-74.txt: 1759/13392;Percent similarity is 13.134707287933095
output-code-28.txt vs output-code-75.txt: 2087/15840;Percent similarity is 13.175505050505052
output-code-28.txt vs output-code-76.txt: 663/5184;Percent similarity is 12.789351851851851
output-code-28.txt vs output-code-77.txt: 731/5616;Percent similarity is 13.016381766381766
output-code-28.txt vs output-code-78.txt: 1616/12384;Percent similarity is 13.049095607235142
output-code-28.txt vs output-code-79.txt: 2297/17424;Percent similarity is 13.182966023875114
output-code-28.txt vs output-code-80.txt: 2344/17856;Percent similarity is 13.127240143369177
output-code-28.txt vs output-code-82.txt: 1471/11232;Percent similarity is 13.09650997150997
output-code-28.txt vs output-code-83.txt: 3205/24768;Percent similarity is 12.940083979328165
output-code-28.txt vs output-code-84.txt: 2067/15696;Percent similarity is 13.168960244648318
output-code-28.txt vs output-code-85.txt: 1911/14544;Percent similarity is 13.139438943894389
output-code-28.txt vs output-code-86.txt: 1003/7632;Percent similarity is 13.14203354297694
output-code-28.txt vs output-code-87.txt: 1694/12960;Percent similarity is 13.070987654320987
output-code-28.txt vs output-code-88.txt: 2328/17712;Percent similarity is 13.143631436314362
output-code-28.txt vs output-code-89.txt: 3173/24480;Percent similarity is 12.961601307189543
output-code-28.txt vs output-code-90.txt: 3525/27648;Percent similarity is 12.749565972222221
output-code-28.txt vs output-code-91.txt: 1605/12240;Percent similarity is 13.112745098039216
output-code-28.txt vs output-code-92.txt: 4355/34128;Percent similarity is 12.760782934833568
output-code-28.txt vs output-code-93.txt: 2236/16992;Percent similarity is 13.15913370998117
output-code-28.txt vs output-code-94.txt: 2104/15984;Percent similarity is 13.163163163163164
output-code-28.txt vs output-code-95.txt: 3061/23760;Percent similarity is 12.882996632996631
output-code-28.txt vs output-code-96.txt: 1893/14400;Percent similarity is 13.145833333333334
output-code-28.txt vs output-code-97.txt: 1800/13680;Percent similarity is 13.157894736842104
output-code-28.txt vs output-code-98.txt: 1390/10656;Percent similarity is 13.044294294294295
output-code-29.txt vs output-code-31.txt: 766/5871;Percent similarity is 13.047181059444728
output-code-29.txt vs output-code-32.txt: 1573/11948;Percent similarity is 13.165383327753599
output-code-29.txt vs output-code-33.txt: 852/6489;Percent similarity is 13.129912159038373
output-code-29.txt vs output-code-34.txt: 1651/12463;Percent similarity is 13.247211746770441
output-code-29.txt vs output-code-35.txt: 2300/17716;Percent similarity is 12.982614585685257
output-code-29.txt vs output-code-36.txt: 557/4326;Percent similarity is 12.87563569116967
output-code-29.txt vs output-code-37.txt: 1626/12257;Percent similarity is 13.265888879823773
output-code-29.txt vs output-code-40.txt: 2333/18025;Percent similarity is 12.943134535367545
output-code-29.txt vs output-code-41.txt: 1948/14832;Percent similarity is 13.13376483279396
output-code-29.txt vs output-code-42.txt: 2367/18334;Percent similarity is 12.91043962037744
output-code-29.txt vs output-code-43.txt: 1935/14729;Percent similarity is 13.137348088804398
output-code-29.txt vs output-code-44.txt: 1959/14935;Percent similarity is 13.11683963843321
output-code-29.txt vs output-code-45.txt: 1071/8137;Percent similarity is 13.162099053705298
output-code-29.txt vs output-code-46.txt: 1062/8034;Percent similarity is 13.218820014936519
output-code-29.txt vs output-code-48.txt: 1438/10712;Percent similarity is 13.42419716206124
output-code-29.txt vs output-code-49.txt: 978/7416;Percent similarity is 13.187702265372167
output-code-29.txt vs output-code-50.txt: 1305/9785;Percent similarity is 13.336739908022482
output-code-29.txt vs output-code-51.txt: 336/2781;Percent similarity is 12.081984897518879
output-code-29.txt vs output-code-52.txt: 1074/8137;Percent similarity is 13.198967678505591
output-code-29.txt vs output-code-53.txt: 1448/10815;Percent similarity is 13.388811835413778
output-code-29.txt vs output-code-54.txt: 1353/10197;Percent similarity is 13.268608414239482
output-code-29.txt vs output-code-55.txt: 1274/9579;Percent similarity is 13.299926923478441
output-code-29.txt vs output-code-56.txt: 545/4223;Percent similarity is 12.90551740468861
output-code-29.txt vs output-code-57.txt: 1756/13287;Percent similarity is 13.21592534055844
output-code-29.txt vs output-code-58.txt: 1098/8343;Percent similarity is 13.160733549083064
output-code-29.txt vs output-code-60.txt: 749/5665;Percent similarity is 13.221535745807591
output-code-29.txt vs output-code-62.txt: 1402/10506;Percent similarity is 13.344755377879308
output-code-29.txt vs output-code-63.txt: 1272/9579;Percent similarity is 13.279047917319136
output-code-29.txt vs output-code-64.txt: 962/7313;Percent similarity is 13.154656091891153
output-code-29.txt vs output-code-65.txt: 1460/10918;Percent similarity is 13.372412529767358
output-code-29.txt vs output-code-67.txt: 2330/18025;Percent similarity is 12.92649098474341
output-code-29.txt vs output-code-68.txt: 4415/34814;Percent similarity is 12.681679783994944
output-code-29.txt vs output-code-69.txt: 107/927;Percent similarity is 11.542610571736784
output-code-29.txt vs output-code-70.txt: 1555/11742;Percent similarity is 13.243059104070856
output-code-29.txt vs output-code-71.txt: 1384/10403;Percent similarity is 13.30385465731039
output-code-29.txt vs output-code-72.txt: 635/4944;Percent similarity is 12.843851132686085
output-code-29.txt vs output-code-73.txt: 2160/16686;Percent similarity is 12.944983818770226
output-code-29.txt vs output-code-74.txt: 1272/9579;Percent similarity is 13.279047917319136
output-code-29.txt vs output-code-75.txt: 1510/11330;Percent similarity is 13.327449249779347
output-code-29.txt vs output-code-76.txt: 470/3708;Percent similarity is 12.675296655879182
output-code-29.txt vs output-code-77.txt: 514/4017;Percent similarity is 12.79561862086134
output-code-29.txt vs output-code-78.txt: 1165/8858;Percent similarity is 13.15195303680289
output-code-29.txt vs output-code-79.txt: 1650/12463;Percent similarity is 13.239187996469552
output-code-29.txt vs output-code-80.txt: 1681/12772;Percent similarity is 13.161603507673034
output-code-29.txt vs output-code-82.txt: 1062/8034;Percent similarity is 13.218820014936519
output-code-29.txt vs output-code-83.txt: 2307/17716;Percent similarity is 13.022126890946037
output-code-29.txt vs output-code-84.txt: 1495/11227;Percent similarity is 13.316112942014785
output-code-29.txt vs output-code-85.txt: 1384/10403;Percent similarity is 13.30385465731039
output-code-29.txt vs output-code-86.txt: 713/5459;Percent similarity is 13.061000183183733
output-code-29.txt vs output-code-87.txt: 1221/9270;Percent similarity is 13.171521035598705
output-code-29.txt vs output-code-88.txt: 1672/12669;Percent similarity is 13.197568868892573
output-code-29.txt vs output-code-89.txt: 2275/17510;Percent similarity is 12.992575671045117
output-code-29.txt vs output-code-90.txt: 2540/19776;Percent similarity is 12.843851132686085
output-code-29.txt vs output-code-91.txt: 1156/8755;Percent similarity is 13.203883495145632
output-code-29.txt vs output-code-92.txt: 3130/24411;Percent similarity is 12.822088402769245
output-code-29.txt vs output-code-93.txt: 1607/12154;Percent similarity is 13.221984531841368
output-code-29.txt vs output-code-94.txt: 1524/11433;Percent similarity is 13.32983468905799
output-code-29.txt vs output-code-95.txt: 2198/16995;Percent similarity is 12.933215651662252
output-code-29.txt vs output-code-96.txt: 1369/10300;Percent similarity is 13.291262135922329
output-code-29.txt vs output-code-97.txt: 1304/9785;Percent similarity is 13.326520183955035
output-code-29.txt vs output-code-98.txt: 1001/7622;Percent similarity is 13.13303594856993
output-code-31.txt vs output-code-32.txt: 858/6612;Percent similarity is 12.976406533575318
output-code-31.txt vs output-code-33.txt: 486/3591;Percent similarity is 13.533834586466165
output-code-31.txt vs output-code-34.txt: 900/6897;Percent similarity is 13.049151805132666
output-code-31.txt vs output-code-35.txt: 1267/9804;Percent similarity is 12.923296613627091
output-code-31.txt vs output-code-36.txt: 319/2394;Percent similarity is 13.324979114452798
output-code-31.txt vs output-code-37.txt: 886/6783;Percent similarity is 13.062066932035973
output-code-31.txt vs output-code-40.txt: 1282/9975;Percent similarity is 12.852130325814537
output-code-31.txt vs output-code-41.txt: 1076/8208;Percent similarity is 13.109161793372321
output-code-31.txt vs output-code-42.txt: 1305/10146;Percent similarity is 12.8622117090479
output-code-31.txt vs output-code-43.txt: 1066/8151;Percent similarity is 13.078149920255184
output-code-31.txt vs output-code-44.txt: 1077/8265;Percent similarity is 13.030852994555353
output-code-31.txt vs output-code-45.txt: 606/4503;Percent similarity is 13.457694870086609
output-code-31.txt vs output-code-46.txt: 599/4446;Percent similarity is 13.472784525416104
output-code-31.txt vs output-code-48.txt: 778/5928;Percent similarity is 13.124156545209175
output-code-31.txt vs output-code-49.txt: 550/4104;Percent similarity is 13.401559454191034
output-code-31.txt vs output-code-50.txt: 710/5415;Percent similarity is 13.111726685133887
output-code-31.txt vs output-code-51.txt: 201/1539;Percent similarity is 13.060428849902534
output-code-31.txt vs output-code-52.txt: 607/4503;Percent similarity is 13.479902287363979
output-code-31.txt vs output-code-53.txt: 786/5985;Percent similarity is 13.132832080200501
output-code-31.txt vs output-code-54.txt: 736/5643;Percent similarity is 13.042707779549884
output-code-31.txt vs output-code-55.txt: 697/5301;Percent similarity is 13.14846255423505
output-code-31.txt vs output-code-56.txt: 314/2337;Percent similarity is 13.436029097133076
output-code-31.txt vs output-code-57.txt: 967/7353;Percent similarity is 13.151094791241668
output-code-31.txt vs output-code-58.txt: 618/4617;Percent similarity is 13.385315139701104
output-code-31.txt vs output-code-60.txt: 434/3135;Percent similarity is 13.843700159489632
output-code-31.txt vs output-code-62.txt: 758/5814;Percent similarity is 13.037495700034398
output-code-31.txt vs output-code-63.txt: 697/5301;Percent similarity is 13.14846255423505
output-code-31.txt vs output-code-64.txt: 542/4047;Percent similarity is 13.392636520879664
output-code-31.txt vs output-code-65.txt: 792/6042;Percent similarity is 13.108242303872888
output-code-31.txt vs output-code-67.txt: 1284/9975;Percent similarity is 12.872180451127818
output-code-31.txt vs output-code-68.txt: 2440/19266;Percent similarity is 12.664798089899303
output-code-31.txt vs output-code-69.txt: 52/513;Percent similarity is 10.1364522417154
output-code-31.txt vs output-code-70.txt: 851/6498;Percent similarity is 13.096337334564481
output-code-31.txt vs output-code-71.txt: 752/5757;Percent similarity is 13.062358867465692
output-code-31.txt vs output-code-72.txt: 365/2736;Percent similarity is 13.3406432748538
output-code-31.txt vs output-code-73.txt: 1187/9234;Percent similarity is 12.854667533030106
output-code-31.txt vs output-code-74.txt: 698/5301;Percent similarity is 13.16732691944916
output-code-31.txt vs output-code-75.txt: 815/6270;Percent similarity is 12.998405103668262
output-code-31.txt vs output-code-76.txt: 274/2052;Percent similarity is 13.352826510721247
output-code-31.txt vs output-code-77.txt: 299/2223;Percent similarity is 13.450292397660817
output-code-31.txt vs output-code-78.txt: 652/4902;Percent similarity is 13.300693594451243
output-code-31.txt vs output-code-79.txt: 901/6897;Percent similarity is 13.063650862693926
output-code-31.txt vs output-code-80.txt: 920/7068;Percent similarity is 13.016411997736277
output-code-31.txt vs output-code-82.txt: 600/4446;Percent similarity is 13.49527665317139
output-code-31.txt vs output-code-83.txt: 1267/9804;Percent similarity is 12.923296613627091
output-code-31.txt vs output-code-84.txt: 808/6213;Percent similarity is 13.004989538065349
output-code-31.txt vs output-code-85.txt: 751/5757;Percent similarity is 13.044988709397257
output-code-31.txt vs output-code-86.txt: 407/3021;Percent similarity is 13.472360145647135
output-code-31.txt vs output-code-87.txt: 677/5130;Percent similarity is 13.196881091617934
output-code-31.txt vs output-code-88.txt: 912/7011;Percent similarity is 13.008130081300814
output-code-31.txt vs output-code-89.txt: 1254/9690;Percent similarity is 12.941176470588237
output-code-31.txt vs output-code-90.txt: 1393/10944;Percent similarity is 12.728435672514621
output-code-31.txt vs output-code-91.txt: 648/4845;Percent similarity is 13.374613003095975
output-code-31.txt vs output-code-92.txt: 1730/13509;Percent similarity is 12.806277296617068
output-code-31.txt vs output-code-93.txt: 874/6726;Percent similarity is 12.994350282485875
output-code-31.txt vs output-code-94.txt: 822/6327;Percent similarity is 12.991939307728781
output-code-31.txt vs output-code-95.txt: 1210/9405;Percent similarity is 12.865497076023392
output-code-31.txt vs output-code-96.txt: 743/5700;Percent similarity is 13.035087719298247
output-code-31.txt vs output-code-97.txt: 712/5415;Percent similarity is 13.14866112650046
output-code-31.txt vs output-code-98.txt: 564/4218;Percent similarity is 13.371266002844951
output-code-32.txt vs output-code-33.txt: 953/7308;Percent similarity is 13.040503557744938
output-code-32.txt vs output-code-34.txt: 1857/14036;Percent similarity is 13.23026503277287
output-code-32.txt vs output-code-35.txt: 2580/19952;Percent similarity is 12.931034482758621
output-code-32.txt vs output-code-36.txt: 633/4872;Percent similarity is 12.992610837438423
output-code-32.txt vs output-code-37.txt: 1830/13804;Percent similarity is 13.257026948710518
output-code-32.txt vs output-code-40.txt: 2616/20300;Percent similarity is 12.886699507389162
output-code-32.txt vs output-code-41.txt: 2193/16704;Percent similarity is 13.128591954022989
output-code-32.txt vs output-code-42.txt: 2662/20648;Percent similarity is 12.892289810151103
output-code-32.txt vs output-code-43.txt: 2176/16588;Percent similarity is 13.117916566192427
output-code-32.txt vs output-code-44.txt: 2204/16820;Percent similarity is 13.10344827586207
output-code-32.txt vs output-code-45.txt: 1198/9164;Percent similarity is 13.072893932780444
output-code-32.txt vs output-code-46.txt: 1186/9048;Percent similarity is 13.107869142351902
output-code-32.txt vs output-code-48.txt: 1597/12064;Percent similarity is 13.237732095490717
output-code-32.txt vs output-code-49.txt: 1089/8352;Percent similarity is 13.038793103448276
output-code-32.txt vs output-code-50.txt: 1452/11020;Percent similarity is 13.176043557168784
output-code-32.txt vs output-code-51.txt: 388/3132;Percent similarity is 12.388250319284802
output-code-32.txt vs output-code-52.txt: 1199/9164;Percent similarity is 13.083806198166739
output-code-32.txt vs output-code-53.txt: 1611/12180;Percent similarity is 13.226600985221676
output-code-32.txt vs output-code-54.txt: 1509/11484;Percent similarity is 13.140020898641588
output-code-32.txt vs output-code-55.txt: 1415/10788;Percent similarity is 13.116425658138672
output-code-32.txt vs output-code-56.txt: 620/4756;Percent similarity is 13.036164844407065
